Climate change threatens vital NASA launch pads (CBS News),http://news.feedzilla.com/en_us/stories/science/409456315?client_source=api&format=json,"From the moonshot to the space shuttle, the Atlantic Ocean has served as a
safety barrier, but now it's threatening launch infrastructure

"
Comet Dust Found In Antarctica,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/IZF5vGAroV0/story01.htm,"sciencehabit writes: Researchers have discovered comet dust preserved in the ice and snow of Antarctica, the first time such particles have been found on Earth's surface (abstract). The discovery unlocks a promising new source of this material. The oldest astronomical particles available for study, comet dust can offer clues about how our solar system formed.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Comet+Dust+Found+In+Antarctica%3A+http%3A%2F%2Fbit.ly%2F1w0uOBI""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F12%2F06%2F1351210%2Fcomet-dust-found-in-antarctica%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/12/06/1351210/comet-dust-found-in-antarctica?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/12/06/1351210/comet-dust-found-in-antarctica?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6313117&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/412f3816/sc/32/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612476154/u/0/f/647410/c/35028/s/412f3816/sc/32/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612476154/u/0/f/647410/c/35028/s/412f3816/sc/32/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612476154/u/0/f/647410/c/35028/s/412f3816/sc/32/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612476154/u/0/f/647410/c/35028/s/412f3816/sc/32/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612476154/u/0/f/647410/c/35028/s/412f3816/sc/32/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612476154/u/0/f/647410/c/35028/s/412f3816/sc/32/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612476154/u/0/f/647410/c/35028/s/412f3816/sc/32/a2.htm""><img src=""http://da.feedsportal.com/r/214612476154/u/0/f/647410/c/35028/s/412f3816/sc/32/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612476154/u/0/f/647410/c/35028/s/412f3816/sc/32/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/IZF5vGAroV0"" height=""1"" width=""1"" alt=""""/>"
DNA Laureate James Watson's Nobel Medal Sells for $4.1M (Scientific American),http://news.feedzilla.com/en_us/stories/science/409428297?client_source=api&format=json,"Watson says he will donate some proceeds form the auction to support research


-- Read more on ScientificAmerican.com

"
EU May Not Unify Its Data Protection Rules After All,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/qeWcQClDbQA/story01.htm,"jfruh writes: One of the EU's selling points is that it provides a single regulatory apparatus for the entire European market &mdash; but this isn't the case for everything. Data protection laws, for instance, provide a confusing thicket of different regulations across the continent, and now, much to the frustration of large American Internet companies, it seems that a plan to consolidate these rules under a single EU agency are coming apart. In other EU news, reader Presto Vivace points out that German Chancellor Angel Merkel has spoken out against net neutrality. She said, ""An innovation-friendly internet means that there is a guaranteed reliability for special services. These can only develop when predictable quality standards are available.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=EU+May+Not+Unify+Its+Data+Protection+Rules+After+All%3A+http%3A%2F%2Fbit.ly%2F129d7nx""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F12%2F06%2F1339213%2Feu-may-not-unify-its-data-protection-rules-after-all%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/12/06/1339213/eu-may-not-unify-its-data-protection-rules-after-all?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/12/06/1339213/eu-may-not-unify-its-data-protection-rules-after-all?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6313035&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/412e7dce/sc/30/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612511630/u/0/f/647410/c/35028/s/412e7dce/sc/30/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612511630/u/0/f/647410/c/35028/s/412e7dce/sc/30/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612511630/u/0/f/647410/c/35028/s/412e7dce/sc/30/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612511630/u/0/f/647410/c/35028/s/412e7dce/sc/30/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612511630/u/0/f/647410/c/35028/s/412e7dce/sc/30/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612511630/u/0/f/647410/c/35028/s/412e7dce/sc/30/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612511630/u/0/f/647410/c/35028/s/412e7dce/sc/30/a2.htm""><img src=""http://da.feedsportal.com/r/214612511630/u/0/f/647410/c/35028/s/412e7dce/sc/30/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612511630/u/0/f/647410/c/35028/s/412e7dce/sc/30/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/qeWcQClDbQA"" height=""1"" width=""1"" alt=""""/>"
"Facebook Founder Presents Vision For The New Republic, Many Resign In Protest",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/yfQE8_dPzC0/story01.htm,"SkiTee94 writes: Chris Hughes, one of the original founders of Facebook, is in damage control mode to save his recently acquired, century-old publication The New Republic. In response to Hughes' vision to turn the highly respected, and most would say old school, publication into a ""digital media company,"" about a dozen senior editors and writers simply quit (out of a 54-person staff). One of the editors who quit said, ""The narrative that they are putting out there is that it is the 21st century and we have to innovate and adapt. ... We don&rsquo;t know what their vision is. It is Silicon Valley mumbo jumbo buzzwords that don&rsquo;t mean anything."" Is Hughes a visionary cleaning out dead wood or a clueless tech star leaving destruction in his wake?<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Facebook+Founder+Presents+Vision+For+The+New+Republic%2C+Many+Resign+In+Protest%3A+http%3A%2F%2Fbit.ly%2F12vAurt""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F12%2F06%2F1346248%2Ffacebook-founder-presents-vision-for-the-new-republic-many-resign-in-protest%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/12/06/1346248/facebook-founder-presents-vision-for-the-new-republic-many-resign-in-protest?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/12/06/1346248/facebook-founder-presents-vision-for-the-new-republic-many-resign-in-protest?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6313091&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/412f0f1e/sc/38/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612512709/u/0/f/647410/c/35028/s/412f0f1e/sc/38/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612512709/u/0/f/647410/c/35028/s/412f0f1e/sc/38/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612512709/u/0/f/647410/c/35028/s/412f0f1e/sc/38/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612512709/u/0/f/647410/c/35028/s/412f0f1e/sc/38/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612512709/u/0/f/647410/c/35028/s/412f0f1e/sc/38/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612512709/u/0/f/647410/c/35028/s/412f0f1e/sc/38/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612512709/u/0/f/647410/c/35028/s/412f0f1e/sc/38/a2.htm""><img src=""http://da.feedsportal.com/r/214612512709/u/0/f/647410/c/35028/s/412f0f1e/sc/38/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612512709/u/0/f/647410/c/35028/s/412f0f1e/sc/38/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/yfQE8_dPzC0"" height=""1"" width=""1"" alt=""""/>"
"GCHQ Does Not Breach Human Rights, Judges Rule",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/lOY3Bv22pXU/story01.htm,"An anonymous reader writes The current system of UK intelligence collection does not currently breach the European Convention of Human Rights, a panel of judges has ruled. A case claiming various systems of interception by GCHQ constituted a breach had been brought by Amnesty, Privacy International and others. It followed revelations by the former US intelligence analyst Edward Snowden about UK and US surveillance practices. But the judges said questions remained about GCHQ's previous activities. Some of the organisations who brought the case, including Amnesty UK and Privacy International, say they intend to appeal the decision to the European Court of Human Rights.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=GCHQ+Does+Not+Breach+Human+Rights%2C+Judges+Rule%3A+http%3A%2F%2Fbit.ly%2F1w8hRHP""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F12%2F06%2F0221200%2Fgchq-does-not-breach-human-rights-judges-rule%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/12/06/0221200/gchq-does-not-breach-human-rights-judges-rule?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/12/06/0221200/gchq-does-not-breach-human-rights-judges-rule?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6306995&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/412cfd12/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612467108/u/0/f/647410/c/35028/s/412cfd12/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612467108/u/0/f/647410/c/35028/s/412cfd12/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612467108/u/0/f/647410/c/35028/s/412cfd12/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612467108/u/0/f/647410/c/35028/s/412cfd12/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612467108/u/0/f/647410/c/35028/s/412cfd12/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612467108/u/0/f/647410/c/35028/s/412cfd12/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612467108/u/0/f/647410/c/35028/s/412cfd12/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/214612467108/u/0/f/647410/c/35028/s/412cfd12/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612467108/u/0/f/647410/c/35028/s/412cfd12/sc/1/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/lOY3Bv22pXU"" height=""1"" width=""1"" alt=""""/>"
Man Caught Trying To Sell Plans For New Aircraft Carrier,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/DPAkgD-5n-M/story01.htm,"New submitter cyberjock1980 tips news that an engineer has been caught trying to deliver schematics for an aircraft carrier to the Egyptian government. The 35-year-old civilian received security clearance four months ago after working for the U.S. Navy since February. FBI agents made contact with him, pretending to be with the Egyptian government. They struck a deal to buy documents about the U.S.S. Gerald R. Ford, the first in a new line of improved, nuclear-powered aircraft carriers. The man sold four CAD drawings for the carrier, and was later seen photographing another set of schematics. A bond hearing is scheduled for Wednesday.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Man+Caught+Trying+To+Sell+Plans+For+New+Aircraft+Carrier%3A+http%3A%2F%2Fbit.ly%2F1q9kOoN""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F12%2F06%2F2218200%2Fman-caught-trying-to-sell-plans-for-new-aircraft-carrier%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/12/06/2218200/man-caught-trying-to-sell-plans-for-new-aircraft-carrier?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/12/06/2218200/man-caught-trying-to-sell-plans-for-new-aircraft-carrier?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6316165&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4130ccb1/sc/2/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612482773/u/0/f/647410/c/35028/s/4130ccb1/sc/2/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612482773/u/0/f/647410/c/35028/s/4130ccb1/sc/2/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612482773/u/0/f/647410/c/35028/s/4130ccb1/sc/2/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612482773/u/0/f/647410/c/35028/s/4130ccb1/sc/2/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612482773/u/0/f/647410/c/35028/s/4130ccb1/sc/2/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612482773/u/0/f/647410/c/35028/s/4130ccb1/sc/2/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612482773/u/0/f/647410/c/35028/s/4130ccb1/sc/2/a2.htm""><img src=""http://da.feedsportal.com/r/214612482773/u/0/f/647410/c/35028/s/4130ccb1/sc/2/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612482773/u/0/f/647410/c/35028/s/4130ccb1/sc/2/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/DPAkgD-5n-M"" height=""1"" width=""1"" alt=""""/>"
Mothers Face Medication Dilemma (bioethicscom),http://news.feedzilla.com/en_us/stories/science/409418283?client_source=api&format=json,"(The Guardian) - Police investigating the death of Charlotte Bevan are looking
at whether she had stopped taking medication for a mental health condition so
she could breastfeed her baby. Police investigating the death of Charlotte
Bevan are looking at … Read More

"
NSF Accused of Misuse of Funds In Giant Ecological Project,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/EzqV3HTR--U/story01.htm,"An anonymous reader writes: The National Science Foundation (NSF) and a contractor have been accused by both an audit and by Congress of a significant misuse of funds in a major ecological monitoring project costing almost a half a billion dollars. From the article: ""With a construction budget of $433.7 million, NEON is planned to consist of 106 sites across the United States. Arrays of sensors at each site will monitor climate change and human impacts for 30 years, building an unprecedented continental-scale data set. Although some initially doubted its merits, the allure of big-data ecology eventually won over most scientists. But a 2011 audit of the project's proposed construction budget stalled three times when, according to the independent Defense Contract Audit Agency, NEON's accounting proved so poor that the review could not be completed. Eventually, DCAA issued an adverse ruling, concluding that nearly 36% of NEON's budget proposal was questionable or undocumented. When the NSF green-lit the project, the agency's inspector-general ordered the audit released on 24 November, which found unallowable expenses including a $25,000 winter holiday party, $11,000 to provide coffee for employees, $3,000 for board-of-directors dinners that included alcohol, $3,000 for t-shirts and other clothes, $83,000 for ""business development"" and $112,000 for lobbying.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=NSF+Accused+of+Misuse+of+Funds+In+Giant+Ecological+Project%3A+http%3A%2F%2Fbit.ly%2F1FZgrPo""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F12%2F06%2F1753258%2Fnsf-accused-of-misuse-of-funds-in-giant-ecological-project%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/12/06/1753258/nsf-accused-of-misuse-of-funds-in-giant-ecological-project?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/12/06/1753258/nsf-accused-of-misuse-of-funds-in-giant-ecological-project?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6314591&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/412f7a88/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612478402/u/0/f/647410/c/35028/s/412f7a88/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612478402/u/0/f/647410/c/35028/s/412f7a88/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612478402/u/0/f/647410/c/35028/s/412f7a88/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612478402/u/0/f/647410/c/35028/s/412f7a88/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612478402/u/0/f/647410/c/35028/s/412f7a88/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612478402/u/0/f/647410/c/35028/s/412f7a88/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612478402/u/0/f/647410/c/35028/s/412f7a88/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/214612478402/u/0/f/647410/c/35028/s/412f7a88/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612478402/u/0/f/647410/c/35028/s/412f7a88/sc/1/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/EzqV3HTR--U"" height=""1"" width=""1"" alt=""""/>"
New Study Validates the Usefulness of Genomic Medicine in Children with Neurologic Disorders (bioethicscom),http://news.feedzilla.com/en_us/stories/science/409414945?client_source=api&format=json,"(Medical Xpress) - Results from more than 100 families with children affected
by a broad range of neurologic and developmental disorders who underwent
genomic testing to end their quest for a diagnosis, were published today in
Science Translational Medicine. This … Read More

"
"Ofcom Will Remove Mandatory Ham Callsign ID Interval, Allow Encryption For Some",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/964Tl7tPFhs/story01.htm,"product_bucket writes: The UK's radio regulator, Ofcom, today published changes in the licensing conditions that remove the mandatory 15-minute callsign ID interval on all allocated frequencies apart from 5MHz, where special conditions remain. In its place, a requirement for the station to be ""clearly identifiable at all times"" has been made, along with a requirement to transmit the station callsign ""as frequently as is practicable"" in a form consistent with the operating mode. The decision also permits the use of encryption (PDF) when the station is being used for, or on behalf of a user service such as St. John Ambulance. Unusually, no response to the consultation (PDF) has been made available, so there is at present no way to assess the extent to which the changes were based on actual responses.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Ofcom+Will+Remove+Mandatory+Ham+Callsign+ID+Interval%2C+Allow+Encryption+For+Some%3A+http%3A%2F%2Fbit.ly%2F1z4gUzs""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fradio.slashdot.org%2Fstory%2F14%2F12%2F05%2F2219236%2Fofcom-will-remove-mandatory-ham-callsign-id-interval-allow-encryption-for-some%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://radio.slashdot.org/story/14/12/05/2219236/ofcom-will-remove-mandatory-ham-callsign-id-interval-allow-encryption-for-some?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://radio.slashdot.org/story/14/12/05/2219236/ofcom-will-remove-mandatory-ham-callsign-id-interval-allow-encryption-for-some?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6305873&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/412b42c1/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612439040/u/0/f/647410/c/35028/s/412b42c1/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612439040/u/0/f/647410/c/35028/s/412b42c1/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612439040/u/0/f/647410/c/35028/s/412b42c1/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612439040/u/0/f/647410/c/35028/s/412b42c1/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612439040/u/0/f/647410/c/35028/s/412b42c1/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612439040/u/0/f/647410/c/35028/s/412b42c1/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612439040/u/0/f/647410/c/35028/s/412b42c1/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/214612439040/u/0/f/647410/c/35028/s/412b42c1/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612439040/u/0/f/647410/c/35028/s/412b42c1/sc/4/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/964Tl7tPFhs"" height=""1"" width=""1"" alt=""""/>"
One-Atom-Thick Sheets of Material Stack Like Nanoscale Legos and Form Materials the World Has Never Seen (Scientific American),http://news.feedzilla.com/en_us/stories/science/409405401?client_source=api&format=json,"Snapping together one-atom-thick sheets of material creates substances with
completely new properties--and amazing possibilities


-- Read more on ScientificAmerican.com

"
Orion Capsule Launches New Era for NASA (Scientific American),http://news.feedzilla.com/en_us/stories/science/409420059?client_source=api&format=json,"A crew capsule designed for deep space made its debut launch from Cape
Canaveral


-- Read more on ScientificAmerican.com

"
